"Datum","Station","Anzahl","Temperatur"
2017-11-13,31214,59,5.55555555555556
2017-11-13,31218,35,5.55555555555556
2017-11-13,31219,34,5.55555555555556
2017-11-13,31222,44,5.55555555555556
2017-11-13,31228,78,5.55555555555556
2017-11-13,31229,76,5.55555555555556
2017-11-13,31230,50,5.55555555555556
2017-11-13,31231,51,5.55555555555556
2017-11-13,31232,65,5.55555555555556
2017-11-13,31238,39,5.55555555555556
2017-11-13,31241,62,5.55555555555556
2017-11-13,31243,65,5.55555555555556
2017-11-13,31244,69,5.55555555555556
2017-11-13,31246,25,5.55555555555556
2017-11-13,31247,82,5.55555555555556
2017-11-13,31248,44,5.55555555555556
2017-11-13,31249,33,5.55555555555556
2017-11-13,31257,57,5.55555555555556
2017-11-13,31258,71,5.55555555555556
2017-11-13,31265,72,5.55555555555556
2017-11-13,31266,51,5.55555555555556
2017-11-13,31267,83,5.55555555555556
2017-11-13,31271,48,5.55555555555556
2017-11-13,31272,40,5.55555555555556
2017-11-13,31277,50,5.55555555555556
2017-11-13,31278,54,5.55555555555556
2017-11-13,31281,72,5.55555555555556
2017-11-13,31288,57,5.55555555555556
2017-11-13,31289,26,5.55555555555556
2017-11-13,31290,23,5.55555555555556
2017-11-13,31600,74,5.55555555555556
2017-11-13,31603,95,5.55555555555556
2017-11-13,31613,79,5.55555555555556
2017-11-13,31616,49,5.55555555555556
2017-11-13,31623,234,5.55555555555556
2017-11-13,31624,99,5.55555555555556
2017-11-13,31627,67,5.55555555555556
2017-11-13,31628,57,5.55555555555556
2017-11-14,31101,85,5
2017-11-14,31104,49,5
2017-11-14,31108,60,5
2017-11-14,31109,53,5
2017-11-14,31110,73,5
2017-11-14,31124,96,5
2017-11-14,31200,111,5
2017-11-14,31201,115,5
2017-11-14,31202,60,5
2017-11-14,31203,70,5
2017-11-14,31212,82,5
2017-11-14,31213,72,5
2017-11-14,31214,58,5
2017-11-14,31218,38,5
2017-11-14,31219,33,5
2017-11-14,31222,23,5
2017-11-14,31228,66,5
2017-11-14,31229,88,5
2017-11-14,31230,59,5
2017-11-14,31231,35,5
2017-11-14,31232,51,5
2017-11-14,31238,51,5
2017-11-14,31241,73,5
2017-11-14,31243,35,5
2017-11-14,31244,76,5
2017-11-14,31246,41,5
2017-11-14,31247,55,5
2017-11-14,31248,22,5
2017-11-14,31249,47,5
2017-11-14,31257,59,5
2017-11-14,31258,49,5
2017-11-14,31265,77,5
2017-11-14,31266,61,5
2017-11-14,31267,89,5
2017-11-14,31271,43,5
2017-11-14,31272,38,5
2017-11-14,31277,50,5
2017-11-14,31278,47,5
2017-11-14,31281,60,5
2017-11-14,31288,46,5
2017-11-14,31289,27,5
2017-11-14,31290,15,5
2017-11-14,31600,70,5
2017-11-14,31603,77,5
2017-11-14,31613,76,5
2017-11-14,31616,36,5
2017-11-14,31623,249,5
2017-11-14,31624,92,5
2017-11-14,31627,59,5
2017-11-14,31628,65,5
2017-11-15,31101,88,5.55555555555556
2017-11-15,31104,51,5.55555555555556
2017-11-15,31108,61,5.55555555555556
2017-11-15,31109,59,5.55555555555556
2017-11-15,31110,73,5.55555555555556
2017-11-15,31124,90,5.55555555555556
2017-11-15,31200,135,5.55555555555556
2017-11-15,31201,144,5.55555555555556
2017-11-15,31202,60,5.55555555555556
2017-11-15,31203,85,5.55555555555556
2017-11-15,31212,72,5.55555555555556
2017-11-15,31213,78,5.55555555555556
2017-11-15,31214,78,5.55555555555556
2017-11-15,31218,54,5.55555555555556
2017-11-15,31219,38,5.55555555555556
2017-11-15,31222,37,5.55555555555556
2017-11-15,31228,70,5.55555555555556
2017-11-15,31229,80,5.55555555555556
2017-11-15,31230,63,5.55555555555556
2017-11-15,31231,34,5.55555555555556
2017-11-15,31232,29,5.55555555555556
2017-11-15,31238,52,5.55555555555556
2017-11-15,31241,131,5.55555555555556
2017-11-15,31243,35,5.55555555555556
2017-11-15,31244,61,5.55555555555556
2017-11-15,31246,47,5.55555555555556
2017-11-15,31247,59,5.55555555555556
2017-11-15,31248,44,5.55555555555556
2017-11-15,31249,38,5.55555555555556
2017-11-15,31257,70,5.55555555555556
2017-11-15,31258,73,5.55555555555556
2017-11-15,31265,70,5.55555555555556
2017-11-15,31266,60,5.55555555555556
2017-11-15,31267,73,5.55555555555556
2017-11-15,31271,44,5.55555555555556
2017-11-15,31272,37,5.55555555555556
2017-11-15,31277,62,5.55555555555556
2017-11-15,31278,69,5.55555555555556
2017-11-15,31281,75,5.55555555555556
2017-11-15,31288,45,5.55555555555556
2017-11-15,31289,38,5.55555555555556
2017-11-15,31290,26,5.55555555555556
2017-11-15,31600,94,5.55555555555556
2017-11-15,31603,86,5.55555555555556
2017-11-15,31613,87,5.55555555555556
2017-11-15,31616,46,5.55555555555556
2017-11-15,31623,238,5.55555555555556
2017-11-15,31624,103,5.55555555555556
2017-11-15,31627,57,5.55555555555556
2017-11-15,31628,56,5.55555555555556
2017-11-16,31101,91,10
2017-11-16,31104,52,10
2017-11-16,31108,61,10
2017-11-16,31109,61,10
2017-11-16,31110,85,10
2017-11-16,31124,56,10
2017-11-16,31200,124,10
2017-11-16,31201,113,10
2017-11-16,31202,65,10
2017-11-16,31203,81,10
2017-11-16,31212,66,10
2017-11-16,31213,74,10
2017-11-16,31214,61,10
2017-11-16,31218,51,10
2017-11-16,31219,39,10
2017-11-16,31222,51,10
2017-11-16,31228,77,10
2017-11-16,31229,102,10
2017-11-16,31230,41,10
2017-11-16,31231,39,10
2017-11-16,31232,35,10
2017-11-16,31238,53,10
2017-11-16,31241,62,10
2017-11-16,31243,35,10
2017-11-16,31244,79,10
2017-11-16,31246,58,10
2017-11-16,31247,67,10
2017-11-16,31248,35,10
2017-11-16,31249,68,10
2017-11-16,31257,65,10
2017-11-16,31258,70,10
2017-11-16,31265,75,10
2017-11-16,31266,58,10
2017-11-16,31267,82,10
2017-11-16,31271,72,10
2017-11-16,31272,55,10
2017-11-16,31277,77,10
2017-11-16,31278,61,10
2017-11-16,31281,63,10
2017-11-16,31288,54,10
2017-11-16,31289,43,10
2017-11-16,31290,24,10
2017-11-16,31600,76,10
2017-11-16,31603,83,10
2017-11-16,31613,93,10
2017-11-16,31616,47,10
2017-11-16,31623,269,10
2017-11-16,31624,101,10
2017-11-16,31627,71,10
2017-11-16,31628,57,10
2017-11-17,31101,72,6.66666666666667
2017-11-17,31104,61,6.66666666666667
2017-11-17,31108,59,6.66666666666667
2017-11-17,31109,60,6.66666666666667
2017-11-17,31110,61,6.66666666666667
2017-11-17,31124,81,6.66666666666667
2017-11-17,31200,100,6.66666666666667
2017-11-17,31201,117,6.66666666666667
2017-11-17,31202,64,6.66666666666667
2017-11-17,31203,63,6.66666666666667
2017-11-17,31212,62,6.66666666666667
2017-11-17,31213,80,6.66666666666667
2017-11-17,31214,50,6.66666666666667
2017-11-17,31218,38,6.66666666666667
2017-11-17,31219,33,6.66666666666667
2017-11-17,31222,57,6.66666666666667
2017-11-17,31228,88,6.66666666666667
2017-11-17,31229,83,6.66666666666667
2017-11-17,31230,60,6.66666666666667
2017-11-17,31231,33,6.66666666666667
2017-11-17,31232,33,6.66666666666667
2017-11-17,31238,48,6.66666666666667
2017-11-17,31241,66,6.66666666666667
2017-11-17,31243,41,6.66666666666667
2017-11-17,31244,62,6.66666666666667
2017-11-17,31246,37,6.66666666666667
2017-11-17,31247,93,6.66666666666667
2017-11-17,31248,58,6.66666666666667
2017-11-17,31249,73,6.66666666666667
2017-11-17,31257,52,6.66666666666667
2017-11-17,31258,105,6.66666666666667
2017-11-17,31265,79,6.66666666666667
2017-11-17,31266,59,6.66666666666667
2017-11-17,31267,66,6.66666666666667
2017-11-17,31271,61,6.66666666666667
2017-11-17,31272,35,6.66666666666667
2017-11-17,31277,53,6.66666666666667
2017-11-17,31278,60,6.66666666666667
2017-11-17,31281,49,6.66666666666667
2017-11-17,31288,65,6.66666666666667
2017-11-17,31289,48,6.66666666666667
2017-11-17,31290,28,6.66666666666667
2017-11-17,31600,82,6.66666666666667
2017-11-17,31603,81,6.66666666666667
2017-11-17,31613,78,6.66666666666667
2017-11-17,31616,62,6.66666666666667
2017-11-17,31623,210,6.66666666666667
2017-11-17,31624,75,6.66666666666667
2017-11-17,31627,55,6.66666666666667
2017-11-17,31628,57,6.66666666666667
2017-11-18,31101,90,6.11111111111111
2017-11-18,31104,60,6.11111111111111
2017-11-18,31108,37,6.11111111111111
2017-11-18,31109,55,6.11111111111111
2017-11-18,31110,52,6.11111111111111
2017-11-18,31124,37,6.11111111111111
2017-11-18,31200,65,6.11111111111111
2017-11-18,31201,120,6.11111111111111
2017-11-18,31202,81,6.11111111111111
2017-11-18,31203,73,6.11111111111111
2017-11-18,31212,49,6.11111111111111
2017-11-18,31213,23,6.11111111111111
2017-11-18,31214,63,6.11111111111111
2017-11-18,31218,22,6.11111111111111
2017-11-18,31219,45,6.11111111111111
2017-11-18,31222,40,6.11111111111111
2017-11-18,31228,80,6.11111111111111
2017-11-18,31229,81,6.11111111111111
2017-11-18,31230,26,6.11111111111111
2017-11-18,31231,14,6.11111111111111
2017-11-18,31232,62,6.11111111111111
2017-11-18,31238,33,6.11111111111111
2017-11-18,31241,58,6.11111111111111
2017-11-18,31243,73,6.11111111111111
2017-11-18,31244,32,6.11111111111111
2017-11-18,31246,51,6.11111111111111
2017-11-18,31247,120,6.11111111111111
2017-11-18,31248,91,6.11111111111111
2017-11-18,31249,64,6.11111111111111
2017-11-18,31257,30,6.11111111111111
2017-11-18,31258,182,6.11111111111111
2017-11-18,31265,61,6.11111111111111
2017-11-18,31266,51,6.11111111111111
2017-11-18,31267,40,6.11111111111111
2017-11-18,31271,49,6.11111111111111
2017-11-18,31272,30,6.11111111111111
2017-11-18,31277,36,6.11111111111111
2017-11-18,31278,56,6.11111111111111
2017-11-18,31281,75,6.11111111111111
2017-11-18,31288,86,6.11111111111111
2017-11-18,31289,99,6.11111111111111
2017-11-18,31290,53,6.11111111111111
2017-11-18,31600,73,6.11111111111111
2017-11-18,31603,66,6.11111111111111
2017-11-18,31613,60,6.11111111111111
2017-11-18,31616,55,6.11111111111111
2017-11-18,31623,103,6.11111111111111
2017-11-18,31624,30,6.11111111111111
2017-11-18,31627,54,6.11111111111111
2017-11-18,31628,45,6.11111111111111
2017-11-19,31101,75,11.6666666666667
2017-11-19,31104,44,11.6666666666667
2017-11-19,31108,41,11.6666666666667
2017-11-19,31109,52,11.6666666666667
2017-11-19,31110,45,11.6666666666667
2017-11-19,31124,40,11.6666666666667
2017-11-19,31200,75,11.6666666666667
2017-11-19,31201,96,11.6666666666667
2017-11-19,31202,87,11.6666666666667
2017-11-19,31203,72,11.6666666666667
2017-11-19,31212,27,11.6666666666667
2017-11-19,31213,24,11.6666666666667
2017-11-19,31214,75,11.6666666666667
2017-11-19,31218,20,11.6666666666667
2017-11-19,31219,25,11.6666666666667
2017-11-19,31222,38,11.6666666666667
2017-11-19,31228,49,11.6666666666667
2017-11-19,31229,88,11.6666666666667
2017-11-19,31230,30,11.6666666666667
2017-11-19,31231,13,11.6666666666667
2017-11-19,31232,22,11.6666666666667
2017-11-19,31238,11,11.6666666666667
2017-11-19,31241,58,11.6666666666667
2017-11-19,31243,37,11.6666666666667
2017-11-19,31244,19,11.6666666666667
2017-11-19,31246,55,11.6666666666667
2017-11-19,31247,60,11.6666666666667
2017-11-19,31248,64,11.6666666666667
2017-11-19,31249,59,11.6666666666667
2017-11-19,31257,41,11.6666666666667
2017-11-19,31258,71,11.6666666666667
2017-11-19,31265,48,11.6666666666667
2017-11-19,31266,43,11.6666666666667
2017-11-19,31267,33,11.6666666666667
2017-11-19,31271,35,11.6666666666667
2017-11-19,31272,26,11.6666666666667
2017-11-19,31277,30,11.6666666666667
2017-11-19,31278,40,11.6666666666667
2017-11-19,31281,49,11.6666666666667
2017-11-19,31288,62,11.6666666666667
2017-11-19,31289,74,11.6666666666667
2017-11-19,31290,37,11.6666666666667
2017-11-19,31600,66,11.6666666666667
2017-11-19,31603,44,11.6666666666667
2017-11-19,31613,64,11.6666666666667
2017-11-19,31616,45,11.6666666666667
2017-11-19,31623,72,11.6666666666667
2017-11-19,31624,17,11.6666666666667
2017-11-19,31627,35,11.6666666666667
2017-11-19,31628,30,11.6666666666667
2017-11-20,31101,78,5.55555555555556
2017-11-20,31104,39,5.55555555555556
2017-11-20,31108,38,5.55555555555556
2017-11-20,31109,49,5.55555555555556
2017-11-20,31110,64,5.55555555555556
2017-11-20,31124,68,5.55555555555556
2017-11-20,31200,86,5.55555555555556
2017-11-20,31201,113,5.55555555555556
2017-11-20,31202,56,5.55555555555556
2017-11-20,31203,60,5.55555555555556
2017-11-20,31212,60,5.55555555555556
2017-11-20,31213,64,5.55555555555556
2017-11-20,31214,56,5.55555555555556
2017-11-20,31218,36,5.55555555555556
2017-11-20,31219,43,5.55555555555556
2017-11-20,31222,44,5.55555555555556
2017-11-20,31228,70,5.55555555555556
2017-11-20,31229,89,5.55555555555556
2017-11-20,31230,51,5.55555555555556
2017-11-20,31231,39,5.55555555555556
2017-11-20,31232,35,5.55555555555556
2017-11-20,31238,54,5.55555555555556
2017-11-20,31241,78,5.55555555555556
2017-11-20,31243,39,5.55555555555556
2017-11-20,31244,43,5.55555555555556
2017-11-20,31246,35,5.55555555555556
2017-11-20,31247,82,5.55555555555556
2017-11-20,31248,42,5.55555555555556
2017-11-20,31249,39,5.55555555555556
2017-11-20,31257,61,5.55555555555556
2017-11-20,31258,70,5.55555555555556
2017-11-20,31265,51,5.55555555555556
2017-11-20,31266,33,5.55555555555556
2017-11-20,31267,74,5.55555555555556
2017-11-20,31271,44,5.55555555555556
2017-11-20,31272,45,5.55555555555556
2017-11-20,31277,52,5.55555555555556
2017-11-20,31278,50,5.55555555555556
2017-11-20,31281,49,5.55555555555556
2017-11-20,31288,59,5.55555555555556
2017-11-20,31289,51,5.55555555555556
2017-11-20,31290,43,5.55555555555556
2017-11-20,31600,64,5.55555555555556
2017-11-20,31603,65,5.55555555555556
2017-11-20,31613,85,5.55555555555556
2017-11-20,31616,35,5.55555555555556
2017-11-20,31623,231,5.55555555555556
2017-11-20,31624,108,5.55555555555556
2017-11-20,31627,75,5.55555555555556
2017-11-20,31628,50,5.55555555555556
2017-11-21,31101,72,7.22222222222222
2017-11-21,31104,52,7.22222222222222
2017-11-21,31108,58,7.22222222222222
2017-11-21,31109,61,7.22222222222222
2017-11-21,31110,68,7.22222222222222
2017-11-21,31124,78,7.22222222222222
2017-11-21,31200,110,7.22222222222222
2017-11-21,31201,113,7.22222222222222
2017-11-21,31202,55,7.22222222222222
2017-11-21,31203,78,7.22222222222222
2017-11-21,31212,62,7.22222222222222
2017-11-21,31213,62,7.22222222222222
2017-11-21,31214,72,7.22222222222222
2017-11-21,31218,51,7.22222222222222
2017-11-21,31219,54,7.22222222222222
2017-11-21,31222,48,7.22222222222222
2017-11-21,31228,60,7.22222222222222
2017-11-21,31229,79,7.22222222222222
2017-11-21,31230,49,7.22222222222222
2017-11-21,31231,48,7.22222222222222
2017-11-21,31232,25,7.22222222222222
2017-11-21,31238,38,7.22222222222222
2017-11-21,31241,72,7.22222222222222
2017-11-21,31243,59,7.22222222222222
2017-11-21,31244,59,7.22222222222222
2017-11-21,31246,57,7.22222222222222
2017-11-21,31247,69,7.22222222222222
2017-11-21,31248,60,7.22222222222222
2017-11-21,31249,69,7.22222222222222
2017-11-21,31257,47,7.22222222222222
2017-11-21,31258,131,7.22222222222222
2017-11-21,31265,60,7.22222222222222
2017-11-21,31266,52,7.22222222222222
2017-11-21,31267,66,7.22222222222222
2017-11-21,31271,47,7.22222222222222
2017-11-21,31272,38,7.22222222222222
2017-11-21,31277,57,7.22222222222222
2017-11-21,31278,55,7.22222222222222
2017-11-21,31281,68,7.22222222222222
2017-11-21,31288,90,7.22222222222222
2017-11-21,31289,33,7.22222222222222
2017-11-21,31290,38,7.22222222222222
2017-11-21,31600,84,7.22222222222222
2017-11-21,31603,75,7.22222222222222
2017-11-21,31613,103,7.22222222222222
2017-11-21,31616,38,7.22222222222222
2017-11-21,31623,225,7.22222222222222
2017-11-21,31624,93,7.22222222222222
2017-11-21,31627,65,7.22222222222222
2017-11-21,31628,56,7.22222222222222
2017-11-22,31101,64,11.1111111111111
2017-11-22,31104,37,11.1111111111111
2017-11-22,31108,49,11.1111111111111
2017-11-22,31109,43,11.1111111111111
2017-11-22,31110,42,11.1111111111111
2017-11-22,31124,62,11.1111111111111
2017-11-22,31200,74,11.1111111111111
2017-11-22,31201,77,11.1111111111111
2017-11-22,31202,48,11.1111111111111
2017-11-22,31203,64,11.1111111111111
2017-11-22,31212,54,11.1111111111111
2017-11-22,31213,52,11.1111111111111
2017-11-22,31214,66,11.1111111111111
2017-11-22,31218,30,11.1111111111111
2017-11-22,31219,27,11.1111111111111
2017-11-22,31222,38,11.1111111111111
2017-11-22,31228,47,11.1111111111111
2017-11-22,31229,81,11.1111111111111
2017-11-22,31230,42,11.1111111111111
2017-11-22,31231,32,11.1111111111111
2017-11-22,31232,27,11.1111111111111
2017-11-22,31238,37,11.1111111111111
2017-11-22,31241,46,11.1111111111111
2017-11-22,31243,33,11.1111111111111
2017-11-22,31244,52,11.1111111111111
2017-11-22,31246,38,11.1111111111111
2017-11-22,31247,32,11.1111111111111
2017-11-22,31248,48,11.1111111111111
2017-11-22,31249,39,11.1111111111111
2017-11-22,31257,46,11.1111111111111
2017-11-22,31258,87,11.1111111111111
2017-11-22,31265,48,11.1111111111111
2017-11-22,31266,57,11.1111111111111
2017-11-22,31267,47,11.1111111111111
2017-11-22,31271,41,11.1111111111111
2017-11-22,31272,24,11.1111111111111
2017-11-22,31277,53,11.1111111111111
2017-11-22,31278,29,11.1111111111111
2017-11-22,31281,62,11.1111111111111
2017-11-22,31288,66,11.1111111111111
2017-11-22,31289,34,11.1111111111111
2017-11-22,31290,27,11.1111111111111
2017-11-22,31600,63,11.1111111111111
2017-11-22,31603,62,11.1111111111111
2017-11-22,31613,64,11.1111111111111
2017-11-22,31616,35,11.1111111111111
2017-11-22,31623,181,11.1111111111111
2017-11-22,31624,51,11.1111111111111
2017-11-22,31627,48,11.1111111111111
2017-11-22,31628,44,11.1111111111111
2017-11-23,31101,17,2.22222222222222
2017-11-23,31104,26,2.22222222222222
2017-11-23,31108,12,2.22222222222222
2017-11-23,31109,16,2.22222222222222
2017-11-23,31110,24,2.22222222222222
2017-11-23,31124,28,2.22222222222222
2017-11-23,31200,23,2.22222222222222
2017-11-23,31201,49,2.22222222222222
2017-11-23,31202,20,2.22222222222222
2017-11-23,31203,25,2.22222222222222
2017-11-23,31212,9,2.22222222222222
2017-11-23,31213,5,2.22222222222222
2017-11-23,31214,24,2.22222222222222
2017-11-23,31218,6,2.22222222222222
2017-11-23,31219,27,2.22222222222222
2017-11-23,31222,24,2.22222222222222
2017-11-23,31228,24,2.22222222222222
2017-11-23,31229,29,2.22222222222222
2017-11-23,31230,8,2.22222222222222
2017-11-23,31231,13,2.22222222222222
2017-11-23,31232,8,2.22222222222222
2017-11-23,31238,8,2.22222222222222
2017-11-23,31241,24,2.22222222222222
2017-11-23,31243,23,2.22222222222222
2017-11-23,31244,17,2.22222222222222
2017-11-23,31246,15,2.22222222222222
2017-11-23,31247,108,2.22222222222222
2017-11-23,31248,78,2.22222222222222
2017-11-23,31249,63,2.22222222222222
2017-11-23,31257,19,2.22222222222222
2017-11-23,31258,131,2.22222222222222
2017-11-23,31265,17,2.22222222222222
2017-11-23,31266,20,2.22222222222222
2017-11-23,31267,23,2.22222222222222
2017-11-23,31271,20,2.22222222222222
2017-11-23,31272,18,2.22222222222222
2017-11-23,31277,17,2.22222222222222
2017-11-23,31278,15,2.22222222222222
2017-11-23,31281,35,2.22222222222222
2017-11-23,31288,67,2.22222222222222
2017-11-23,31289,64,2.22222222222222
2017-11-23,31290,70,2.22222222222222
2017-11-23,31600,33,2.22222222222222
2017-11-23,31603,26,2.22222222222222
2017-11-23,31613,19,2.22222222222222
2017-11-23,31616,16,2.22222222222222
2017-11-23,31623,25,2.22222222222222
2017-11-23,31624,13,2.22222222222222
2017-11-23,31627,13,2.22222222222222
2017-11-23,31628,9,2.22222222222222
2017-11-24,31101,22,2.77777777777778
2017-11-24,31104,22,2.77777777777778
2017-11-24,31108,35,2.77777777777778
2017-11-24,31109,24,2.77777777777778
2017-11-24,31110,29,2.77777777777778
2017-11-24,31124,43,2.77777777777778
2017-11-24,31200,47,2.77777777777778
2017-11-24,31201,48,2.77777777777778
2017-11-24,31202,46,2.77777777777778
2017-11-24,31203,44,2.77777777777778
2017-11-24,31212,19,2.77777777777778
2017-11-24,31213,18,2.77777777777778
2017-11-24,31214,30,2.77777777777778
2017-11-24,31218,40,2.77777777777778
2017-11-24,31219,51,2.77777777777778
2017-11-24,31222,37,2.77777777777778
2017-11-24,31228,48,2.77777777777778
2017-11-24,31229,47,2.77777777777778
2017-11-24,31230,28,2.77777777777778
2017-11-24,31231,31,2.77777777777778
2017-11-24,31232,32,2.77777777777778
2017-11-24,31238,25,2.77777777777778
2017-11-24,31241,35,2.77777777777778
2017-11-24,31243,79,2.77777777777778
2017-11-24,31244,24,2.77777777777778
2017-11-24,31246,53,2.77777777777778
2017-11-24,31247,159,2.77777777777778
2017-11-24,31248,92,2.77777777777778
2017-11-24,31249,105,2.77777777777778
2017-11-24,31257,15,2.77777777777778
2017-11-24,31258,179,2.77777777777778
2017-11-24,31265,10,2.77777777777778
2017-11-24,31266,37,2.77777777777778
2017-11-24,31267,16,2.77777777777778
2017-11-24,31271,69,2.77777777777778
2017-11-24,31272,25,2.77777777777778
2017-11-24,31277,55,2.77777777777778
2017-11-24,31278,16,2.77777777777778
2017-11-24,31281,42,2.77777777777778
2017-11-24,31288,78,2.77777777777778
2017-11-24,31289,127,2.77777777777778
2017-11-24,31290,78,2.77777777777778
2017-11-24,31600,38,2.77777777777778
2017-11-24,31603,35,2.77777777777778
2017-11-24,31613,49,2.77777777777778
2017-11-24,31616,24,2.77777777777778
2017-11-24,31623,59,2.77777777777778
2017-11-24,31624,31,2.77777777777778
2017-11-24,31627,24,2.77777777777778
2017-11-24,31628,15,2.77777777777778
2017-11-25,31101,66,5.55555555555556
2017-11-25,31104,45,5.55555555555556
2017-11-25,31108,40,5.55555555555556
2017-11-25,31109,44,5.55555555555556
2017-11-25,31110,37,5.55555555555556
2017-11-25,31124,47,5.55555555555556
2017-11-25,31200,86,5.55555555555556
2017-11-25,31201,76,5.55555555555556
2017-11-25,31202,53,5.55555555555556
2017-11-25,31203,62,5.55555555555556
2017-11-25,31212,17,5.55555555555556
2017-11-25,31213,36,5.55555555555556
2017-11-25,31214,51,5.55555555555556
2017-11-25,31218,39,5.55555555555556
2017-11-25,31219,63,5.55555555555556
2017-11-25,31222,50,5.55555555555556
2017-11-25,31228,79,5.55555555555556
2017-11-25,31229,58,5.55555555555556
2017-11-25,31230,26,5.55555555555556
2017-11-25,31231,36,5.55555555555556
2017-11-25,31232,52,5.55555555555556
2017-11-25,31238,24,5.55555555555556
2017-11-25,31241,57,5.55555555555556
2017-11-25,31243,75,5.55555555555556
2017-11-25,31244,28,5.55555555555556
2017-11-25,31246,38,5.55555555555556
2017-11-25,31247,199,5.55555555555556
2017-11-25,31248,182,5.55555555555556
2017-11-25,31249,146,5.55555555555556
2017-11-25,31257,18,5.55555555555556
2017-11-25,31258,208,5.55555555555556
2017-11-25,31265,35,5.55555555555556
2017-11-25,31266,37,5.55555555555556
2017-11-25,31267,34,5.55555555555556
2017-11-25,31271,88,5.55555555555556
2017-11-25,31272,52,5.55555555555556
2017-11-25,31277,52,5.55555555555556
2017-11-25,31278,32,5.55555555555556
2017-11-25,31281,45,5.55555555555556
2017-11-25,31288,171,5.55555555555556
2017-11-25,31289,147,5.55555555555556
2017-11-25,31290,124,5.55555555555556
2017-11-25,31600,47,5.55555555555556
2017-11-25,31603,31,5.55555555555556
2017-11-25,31613,59,5.55555555555556
2017-11-25,31616,30,5.55555555555556
2017-11-25,31623,84,5.55555555555556
2017-11-25,31624,33,5.55555555555556
2017-11-25,31627,26,5.55555555555556
2017-11-25,31628,23,5.55555555555556
2017-11-26,31101,53,8.88888888888889
2017-11-26,31104,38,8.88888888888889
2017-11-26,31108,26,8.88888888888889
2017-11-26,31109,49,8.88888888888889
2017-11-26,31110,34,8.88888888888889
2017-11-26,31124,47,8.88888888888889
2017-11-26,31200,93,8.88888888888889
2017-11-26,31201,79,8.88888888888889
2017-11-26,31202,68,8.88888888888889
2017-11-26,31203,58,8.88888888888889
2017-11-26,31212,30,8.88888888888889
2017-11-26,31213,13,8.88888888888889
2017-11-26,31214,50,8.88888888888889
2017-11-26,31218,13,8.88888888888889
2017-11-26,31219,37,8.88888888888889
2017-11-26,31222,26,8.88888888888889
2017-11-26,31228,37,8.88888888888889
2017-11-26,31229,62,8.88888888888889
2017-11-26,31230,26,8.88888888888889
2017-11-26,31231,11,8.88888888888889
2017-11-26,31232,26,8.88888888888889
2017-11-26,31238,9,8.88888888888889
2017-11-26,31241,50,8.88888888888889
2017-11-26,31243,34,8.88888888888889
2017-11-26,31244,13,8.88888888888889
2017-11-26,31246,28,8.88888888888889
2017-11-26,31247,65,8.88888888888889
2017-11-26,31248,51,8.88888888888889
2017-11-26,31249,47,8.88888888888889
2017-11-26,31257,24,8.88888888888889
2017-11-26,31258,94,8.88888888888889
2017-11-26,31265,20,8.88888888888889
2017-11-26,31266,36,8.88888888888889
2017-11-26,31267,24,8.88888888888889
2017-11-26,31271,43,8.88888888888889
2017-11-26,31272,4,8.88888888888889
2017-11-26,31277,25,8.88888888888889
2017-11-26,31278,29,8.88888888888889
2017-11-26,31281,63,8.88888888888889
2017-11-26,31288,57,8.88888888888889
2017-11-26,31289,52,8.88888888888889
2017-11-26,31290,31,8.88888888888889
2017-11-26,31600,54,8.88888888888889
2017-11-26,31603,34,8.88888888888889
2017-11-26,31613,53,8.88888888888889
2017-11-26,31616,40,8.88888888888889
2017-11-26,31623,68,8.88888888888889
2017-11-26,31624,24,8.88888888888889
2017-11-26,31627,27,8.88888888888889
2017-11-26,31628,24,8.88888888888889
2017-11-27,31101,76,7.77777777777778
2017-11-27,31104,37,7.77777777777778
2017-11-27,31108,48,7.77777777777778
2017-11-27,31109,47,7.77777777777778
2017-11-27,31110,77,7.77777777777778
2017-11-27,31124,78,7.77777777777778
2017-11-27,31200,114,7.77777777777778
2017-11-27,31201,114,7.77777777777778
2017-11-27,31202,49,7.77777777777778
2017-11-27,31203,70,7.77777777777778
2017-11-27,31212,52,7.77777777777778
2017-11-27,31213,74,7.77777777777778
2017-11-27,31214,49,7.77777777777778
2017-11-27,31218,50,7.77777777777778
2017-11-27,31219,31,7.77777777777778
2017-11-27,31222,46,7.77777777777778
2017-11-27,31228,51,7.77777777777778
2017-11-27,31229,72,7.77777777777778
2017-11-27,31230,52,7.77777777777778
2017-11-27,31231,36,7.77777777777778
2017-11-27,31232,35,7.77777777777778
2017-11-27,31238,47,7.77777777777778
2017-11-27,31241,78,7.77777777777778
2017-11-27,31243,29,7.77777777777778
2017-11-27,31244,64,7.77777777777778
2017-11-27,31246,25,7.77777777777778
2017-11-27,31247,47,7.77777777777778
2017-11-27,31248,41,7.77777777777778
2017-11-27,31249,63,7.77777777777778
2017-11-27,31257,51,7.77777777777778
2017-11-27,31258,52,7.77777777777778
2017-11-27,31265,53,7.77777777777778
2017-11-27,31266,48,7.77777777777778
2017-11-27,31267,85,7.77777777777778
2017-11-27,31271,52,7.77777777777778
2017-11-27,31272,44,7.77777777777778
2017-11-27,31277,55,7.77777777777778
2017-11-27,31278,51,7.77777777777778
2017-11-27,31281,71,7.77777777777778
2017-11-27,31288,59,7.77777777777778
